"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"formidable";-0,971809032433444;0,535871519256304;-1,08587997688632;0,465238097194856;-0,599567739767252;0,330611534656784;-0,669945001200463;0,287033506665663;0,496471454859574;0,0980254551128375;0,351731376681558;0,0537717133460345;0,000105293533022063;3,20155662052244e-05;0,000131462983967886;2,4131836674761e-05;0,000111491006392151;0,827472653308562;7,63391175828949e-05
"forfait";-1,07195921683284;2,11054831244656;0,347255098828889;0,00157224392294366;-0,448048143861338;0,882148536131132;0,145142650982898;0,000657152772521968;0,279582966070587;0,703768580308421;0,0166481693942471;2,84226746873293e-07;0,000128113932200781;0,000496627119723245;1,34442660542584e-05;2,75600299528014e-10;0,000111491006392151;1,21630577586455;0,000164939765913646
"flot";-1,06005926341104;2,24629266729848;0,996387628889263;0,713477448181381;-0,382730417880448;0,811015535556498;0,359742013242355;0,257598354465633;0,215927144953;0,629600009133554;0,108247692147947;0,0462251537654988;0,000208808837881589;0,000937607913475345;0,000184478279136979;9,45908408397902e-05;0,000185818343986918;1,3686625517571;0,000348081830790518
"flatteur";-1,08683415861008;1,94086786888166;-0,464160563746578;-0,888309261400104;-0,445456947250339;0,795496782134612;-0,190243880469281;-0,364088236151454;0,286528539567802;0,593360132584629;0,0296546529562882;0,090456674891283;0,00017559216416258;0,000559977417044335;3,20269107979101e-05;0,000117302414730072;0,000148654675189535;1,21814558867951;0,000220585502485409
"firmament";-1,04220933327835;2,44990919957636;1,97008642397982;1,78133525456904;-0,277133829514497;0,65145522762274;0,523865578361915;0,473674764737547;0,12505772217052;0,448730583682082;0,253563183371672;0,172648510775727;0,000201835939938402;0,00111529193663016;0,000721205685660326;0,000589630461047001;0,000185818343986918;1,76815185648139;0,000580935221417161
"fesse";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063591;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346682;0,982091915165185;0,0151513677493918;0,00275600533145278;7,11753973067945e-07;0,00150006564433612;3,56389477423883e-05;7,41862025765353e-06;2,30047287332108e-09;0,000148654675189535;1,92313440969268;0,000549791282554485
"fendre";1,77034638510454;1,1430602561922;0,507765873881236;0,596400993770103;0,787463806458985;0,508442069826882;0,225858199954965;0,265283788913656;0,729381886166019;0,19745212929007;0,0340471321367723;0,0391188524071423;0,000349426897939577;0,000145672671616565;2,87453005810587e-05;3,96566982350937e-05;0,000111491006392151;1,24365700963617;0,000172441217216127
"exiger";-1,00155891598793;0,196510632126506;-2,70871130203725;-1,31452491345124;-0,315042420020015;0,0618128241050411;-0,852030719418673;-0,41348651916476;0,166960721980683;0,0041736738846127;0,692949828944182;0,135915775190525;0,00011183888756447;4,30538448105684e-06;0,000818022549180654;0,000192653755175114;0,000111491006392151;1,47058186065846;0,000241111677816751
"exemplaire";-0,914296469345127;-0,166626655556374;-1,39673968345618;1,14201177649234;-0,450508513525203;-0,0821032667468851;-0,688226565094591;0,562712473585668;0,32434752717149;0,00699536784088246;0,429519110368604;0,239137994619026;0,000124266096901585;4,12731415815409e-06;0,000290007691889591;0,000193874074274889;0,000148654675189535;0,963167028882267;0,000137905563479395
"entièrement";0,564368894711879;-1,35286885849623;-1,62734400249988;2,1161998307134;0,185309932424488;-0,44421306541906;-0,53433668999175;0,694851986529861;0,0621360703231677;0,231853758161321;0,293151027707799;0,412859143807711;3,55112512247259e-05;0,000204056876946139;0,000295255890717147;0,000499290366081991;0,000111491006392151;1,35834796987128;0,00020571308242011
"entendement";-0,741758780080175;-2,27412117999441;-2,32931880316579;3,17233281438478;-0,161056966606368;-0,493776506299806;-0,50576148307474;0,688803845497361;0,0468537935097166;0,285977370921911;0,262175601999102;0,404993233569272;6,13430304548122e-05;0,000576589914668407;0,000604919661823441;0,0011220115376716;0,000111491006392151;2,05593877021769;0,000471259576358432
"enrichir";-0,989409107644671;1,01438093933632;-0,321888376669781;0,794262386538402;-0,597466224507171;0,612545756203977;-0,194376048932332;0,479624601882661;0,488483542402354;0,333415191830396;0,0293375443567944;0,148763721410458;0,00014552257801252;0,000152961006405356;1,54024270901006e-05;9,37792089593693e-05;0,000148654675189535;0,849318914281371;0,000107230952602362
"ennuyeux";-0,478849953136023;-2,80841121281566;2,83795146349127;-2,35437374226369;-0,102762433996586;-0,602692283881798;0,609031697805542;-0,505254672592485;0,0182845119790046;0,408404921430731;0,364426074600749;0,208884491989519;2,55645842446527e-05;0,000879348915594103;0,000897945054533843;0,000618003090336785;0,000111491006392151;2,12460218069866;0,000503263091968505
"endroit";-0,704193705192955;-0,705083047858851;2,49080544768669;-0,700090143530599;-0,253983850551598;-0,254304612684344;0,898366960558129;-0,252503805523795;0,108491641913534;0,0706281200305356;0,770205578030275;0,0506746600256556;9,21452308669136e-05;9,23781225616781e-05;0,00115283777653963;9,1074440513731e-05;0,000185818343986918;1,28266681233093;0,000305714685494128
"enchanté";-0,478849953136024;-2,80841121281566;2,83795146349127;-2,35437374226369;-0,102762433996586;-0,602692283881798;0,609031697805542;-0,505254672592485;0,0182845119790046;0,408404921430731;0,364426074600749;0,20888449198952;3,40861123262036e-05;0,00117246522079214;0,00119726007271179;0,000824004120449047;0,000148654675189535;2,12460218069866;0,000671017455958006
"empresser";0,0869912449330826;-0,990279724309849;1,0186552293257;0,0497708895594136;0,0610806071884524;-0,695321545217429;0,715245309694882;0,0349464610713057;0,00613080185900082;0,515901817417838;0,477018988669232;0,000948392053932494;1,40617598762591e-06;0,000182223489738961;0,00019281597967753;4,60298321602376e-07;0,000185818343986918;0,666556190493341;8,25585615959928e-05
"empressement";2,09960343723654;0,725183472921829;-0,892147688744289;-0,886538046814334;0,822514019526435;0,284088681999941;-0,349496466078425;-0,347298903886403;0,791033013761879;0,0612774875136311;0,0810417124849612;0,0666477862395293;0,000655319547146645;7,81761661065803e-05;0,00011831834376866;0,000116835098624851;0,000148654675189535;1,41631492201141;0,000298193542190008
"emparer";0,564368894711879;-1,35286885849623;-1,62734400249988;2,1161998307134;0,185309932424488;-0,44421306541906;-0,53433668999175;0,694851986529861;0,0621360703231677;0,231853758161321;0,293151027707799;0,412859143807711;3,55112512247259e-05;0,000204056876946139;0,000295255890717147;0,000499290366081991;0,000111491006392151;1,35834796987128;0,00020571308242011
"dévoiler";-0,989409107644671;1,01438093933632;-0,321888376669781;0,794262386538402;-0,597466224507171;0,612545756203977;-0,194376048932332;0,479624601882661;0,488483542402354;0,333415191830396;0,0293375443567944;0,148763721410458;0,00014552257801252;0,000152961006405356;1,54024270901006e-05;9,37792089593693e-05;0,000148654675189535;0,849318914281371;0,000107230952602362
"désastre";1,34888714557998;-1,15938771415777;1,3072785311616;-1,17521993944653;0,539391103782927;-0,463614336381741;0,522752709287473;-0,469945304470381;0,421689613595434;0,202294537336145;0,224746517697944;0,151269331370481;0,000270476665900239;0,000199818622229817;0,000254047444334182;0,000205313201437892;0,000148654675189535;1,24623236035395;0,000230874847033355
"dérober";0,0269011342934474;-0,0454736483956961;1,87853627475482;-0,228428622403734;0,0142100133881218;-0,0240205913052143;0,992301117237302;-0,120663082351064;0,000356639135241954;0,000661747801844719;0,986829277123205;0,0121523359397093;1,34471351693565e-07;3,84244964028429e-07;0,000655734081977429;9,69593346463274e-06;0,000185818343986918;0,854625710190758;0,000135718950594443
"dépôt";-1,05351894316948;0,690636994550689;-2,78458980181154;-2,21189645901844;-0,279247585296279;0,183061457314046;-0,738088273816093;-0,586289168420699;0,136493360655924;0,0380900550370995;0,54108354462048;0,284333039686499;0,000206240182030797;8,86315330463076e-05;0,00144082435787737;0,000909113636356905;0,000185818343986918;1,71082837993371;0,000543877981564329
"député";-1,05351894316948;0,690636994550689;-2,78458980181154;-2,21189645901844;-0,279247585296279;0,183061457314046;-0,738088273816093;-0,586289168420699;0,136493360655924;0,0380900550370995;0,54108354462048;0,284333039686499;0,000206240182030797;8,86315330463076e-05;0,00144082435787737;0,000909113636356905;0,000185818343986918;1,71082837993371;0,000543877981564329
"dépouiller";-0,971809032433444;0,535871519256304;-1,08587997688632;0,465238097194856;-0,599567739767252;0,330611534656784;-0,669945001200463;0,287033506665663;0,496471454859574;0,0980254551128375;0,351731376681558;0,0537717133460345;0,000105293533022063;3,20155662052244e-05;0,000131462983967886;2,4131836674761e-05;0,000111491006392151;0,827472653308562;7,63391175828949e-05
"démontrer";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063591;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346682;0,982091915165185;0,0151513677493918;0,00275600533145278;7,11753973067945e-07;0,00150006564433612;3,56389477423883e-05;7,41862025765353e-06;2,30047287332108e-09;0,000148654675189535;1,92313440969268;0,000549791282554485
"délit";-0,839183831045583;-1,34763425044907;-2,47159099024259;1,48976116644627;-0,254784088401092;-0,409154408481572;-0,750398225100104;0,452305474302857;0,110058432663408;0,184305495286361;0,541723101943245;0,163912970106989;0,000104687007921561;0,000269974442245194;0,000908096034346416;0,000329922451769192;0,000148654675189535;1,51762791378636;0,000342380628021934
"dorado";3,17662424429599;0,489635784500118;-0,223394401168058;0,0039338633706362;0,985949126357213;0,151971381200646;-0,0693363450399383;0,00122097826346691;0,982091915165184;0,0151513677493918;0,00275600533145278;7,11753973068051e-07;0,00187508205542014;4,45486846779853e-05;9,27327532206692e-06;2,87559109165178e-09;0,000185818343986918;1,92313440969268;0,000687239103193106
"domaine";-0,478849953136024;-2,80841121281566;2,83795146349127;-2,35437374226369;-0,102762433996586;-0,602692283881798;0,609031697805542;-0,505254672592485;0,0182845119790046;0,408404921430731;0,364426074600749;0,20888449198952;3,40861123262036e-05;0,00117246522079214;0,00119726007271179;0,000824004120449047;0,000148654675189535;2,12460218069866;0,000671017455958006
"dicter";-0,751144211643681;-1,22668609330703;0,037350070284877;1,44290678526873;-0,368617775837683;-0,601985999967145;0,0183292364134247;0,70809450659678;0,223361370844973;0,386823985787064;0,000313371361467561;0,389501272006497;8,38735880311888e-05;0,000223689426417848;2,07377397099042e-07;0,000309496059309429;0,000148654675189535;0,953540518323193;0,000135162705527585
"diadème";-1,07790919354373;2,0426761350206;0,0226888337987023;-0,354380358206275;-0,461280827270938;0,874143520671879;0,00970946726047531;-0,151653651143416;0,295570837948455;0,689257270775455;7,43081791368217e-05;0,0150975830969547;0,000215900146708433;0,000775331833020421;9,56561578610704e-08;2,33360781705084e-05;0,000185818343986918;1,18951862097913;0,000262924511233852
"dessécher";-0,913922640339879;0,0184139545194238;-0,986287879818233;-3,15676043233406;-0,266352486232078;0,00536654017651751;-0,287442522304137;-0,920002363962159;0,137000428044799;3,61145559681523e-05;0,0905368719223191;0,772426585476916;9,31233751143692e-05;3,78036704002609e-08;0,000108454413023229;0,00111102308909803;0,000111491006392151;1,48138633566387;0,000244667623995648
"description";0,271866338520533;-0,923840025736058;0,638525243585373;-2,0656918496315;0,114862049139249;-0,390317385412117;0,269773441995337;-0,872743569616282;0,0256993850642297;0,19270389783385;0,0804420332317086;0,701154683870215;1,09872611893208e-05;0,000126873850624647;6,0608664589826e-05;0,000634321810262226;0,000148654675189535;1,01745200672934;0,000153888596104884
"descendont";-0,848569262609089;-0,300199163761686;-0,104922116791921;-0,239664862669781;-0,90527910439902;-0,320261459006803;-0,111934056660258;-0,255681653571232;0,886806430685392;0,0720706257000982;0,00769313528478563;0,0334298083297272;0,000107041741258352;1,33966906382066e-05;1,63648737804332e-06;8,53861251650435e-06;0,000148654675189535;0,540620786341447;4,34474259884711e-05
"derviche";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063591;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346682;0,982091915165185;0,0151513677493918;0,00275600533145278;7,11753973067945e-07;0,00150006564433612;3,56389477423883e-05;7,41862025765353e-06;2,30047287332108e-09;0,000148654675189535;1,92313440969268;0,000549791282554485
"dent";2,1219158499024;0,979704138269178;0,324975805118913;0,448284211170236;0,883448186892751;0,407894518854289;0,135301918702158;0,18664070659975;0,852639966115047;0,118027810950961;0,0113481866378541;0,0179840362961407;0,000669321669996585;0,000142681759854579;1,56993123104929e-05;2,98734553269691e-05;0,000148654675189535;1,37868539303014;0,00028255885431168
"célébrer";-0,707729417573507;-1,61477926685969;0,112044143085939;-1,27359211187796;-0,324968621985154;-0,741459348914359;0,0514473891801501;-0,584796199354194;0,168774572150744;0,570537171140029;0,00240030196061713;0,258287954748613;7,44582917346418e-05;0,000387618861406261;1,8661944402947e-06;0,000241123363674412;0,000148654675189535;1,03355501925094;0,000158798272308431
"célèbre";-0,610304366608099;-2,54126619640503;0,254316330162737;0,408979536060543;-0,229651293640166;-0,956252488790067;0,0956966350089967;0,153894818171881;0,0795572976591707;0,895720436211538;0,00783881843758617;0,0168834476917081;5,5369617942755e-05;0,000960016928941713;9,61450807008211e-06;2,48646143773297e-05;0,000148654675189535;1,29815432953037;0,000250513551847545
"course";0,93075796044795;-1,3823344073251;0,579959064296125;-0,305709388680267;0,519743829132716;-0,771908281782811;0,323854490239788;-0,170710942077824;0,369876463744305;0,529778720133795;0,0814878576838018;0,0188569584381019;0,000160976360364432;0,000355070687839087;6,25004675671244e-05;1,73662535913599e-05;0,000185818343986918;0,918180935606449;0,000156655312641433
"courber";-0,968306726240361;0,371767100436309;-1,46431779773192;-3,25705876859286;-0,260390786731785;0,0999732059483548;-0,393774878397489;-0,875867193940185;0,129195556631692;0,0123665535922803;0,167651484404899;0,69078640537113;0,000139381286767107;2,05456781576959e-05;0,00031874931065177;0,00157699298677979;0,000148654675189535;1,61625179516371;0,000388326128343974
"continuel";-0,478849953136024;-2,80841121281566;2,83795146349127;-2,35437374226369;-0,102762433996586;-0,602692283881797;0,609031697805542;-0,505254672592485;0,0182845119790046;0,40840492143073;0,364426074600749;0,208884491989519;4,26076404077546e-05;0,00146558152599017;0,00149657509088974;0,00103000515056131;0,000185818343986918;2,12460218069866;0,000838771819947508
"conservateur";-0,929537457249885;1,39824511709796;2,14365943188211;0,954193455202492;-0,322164466677418;0,484611877575009;0,742961880905314;0,330709885013008;0,167081041186042;0,245496384739012;0,504219923456358;0,0832026506185872;0,000160554460463539;0,000363291476045837;0,000853886531867315;0,000169184842788626;0,000185818343986918;1,36434174937934;0,000345887544429069
"connaitre";-0,887297276742941;0,249822508905923;0,310079591362428;0,164535160777983;-0,899556804866176;0,253274233772015;0,314363870792095;0,166808495187645;0,879488238875275;0,0452730720969886;0,0609471140813131;0,0142915749464228;0,000146294123925123;1,15971618024472e-05;1,78663135460626e-05;5,0304405998656e-06;0,000185818343986918;0,567641306345016;5,98737648039757e-05
"congé";2,09960343723654;0,725183472921829;-0,892147688744289;-0,886538046814334;0,822514019526435;0,284088681999941;-0,349496466078425;-0,347298903886403;0,791033013761879;0,0612774875136311;0,0810417124849612;0,0666477862395293;0,000655319547146645;7,81761661065803e-05;0,00011831834376866;0,000116835098624851;0,000148654675189535;1,41631492201141;0,000298193542190008
"confus";0,369291389485941;-1,8503269552814;0,78079743066217;-0,383120201692992;0,177747180704651;-0,890598614121251;0,375813100313078;-0,184403258946061;0,0491464632654129;0,801190799549812;0,124665332301339;0,0249974048834399;2,02729493605555e-05;0,000508950474422616;9,06265241160468e-05;2,18196951011266e-05;0,000148654675189535;0,99940819643259;0,0001484787785189
"confrère";-0,666636413183466;-1,05563774201832;2,54866311698745;-0,975804076652781;-0,222130058193168;-0,35174927205919;0,849240568464712;-0,325147879781897;0,0837884362161395;0,136433472948605;0,694937792020117;0,0848402988151384;4,95470611768378e-05;0,000124242349008496;0,000724210311122215;0,00010616102229956;0,000111491006392151;1,38170983818748;0,000212849941683968
"concert";0,294178751186397;-0,669319360388709;1,85564873744857;-0,730869591646927;0,138490631354402;-0,315095704309465;0,873584391071189;-0,344071727739379;0,0334937269873423;0,112588166337706;0,756218779118751;0,0976993275562044;1,28647447078323e-05;6,65955710110229e-05;0,000511882300697858;7,94069213608065e-05;0,000148654675189535;0,964382725187485;0,000138253908226556
"concentrer";-1,11360905380912;1,63544307046484;-1,92470875638242;-2,49009597098159;-0,299557779697482;0,439929698249433;-0,517741374007406;-0,669828983294841;0,154836632765995;0,216852368122546;0,262454061032331;0,365856938079129;0,000230437997013088;0,000497003500210248;0,00068836476083231;0,00115218112544573;0,000185818343986918;1,69791425461193;0,000535698085330454
"commission";0,303564182749903;-1,71675444707609;-0,511020136002094;0,998556437469124;0,146431605934259;-0,828118483553911;-0,246503057447919;0,481678113109484;0,0351003416973265;0,728973507335563;0,0564418649508718;0,17948428601624;1,36987086440637e-05;0,000438121871793598;3,88199166641294e-05;0,00014822580032868;0,000148654675189535;0,972108445966499;0,000140477899616382
"commencement";0,369291389485941;-1,8503269552814;0,78079743066217;-0,383120201692992;0,177747180704651;-0,890598614121251;0,375813100313078;-0,184403258946061;0,0491464632654129;0,801190799549812;0,124665332301339;0,0249974048834399;2,02729493605555e-05;0,000508950474422616;9,06265241160468e-05;2,18196951011266e-05;0,000148654675189535;0,99940819643259;0,0001484787785189
"comble";-0,971809032433444;0,535871519256304;-1,08587997688632;0,465238097194856;-0,599567739767252;0,330611534656784;-0,669945001200463;0,287033506665663;0,496471454859574;0,0980254551128375;0,351731376681558;0,0537717133460345;0,000105293533022063;3,20155662052244e-05;0,000131462983967886;2,4131836674761e-05;0,000111491006392151;0,827472653308562;7,63391175828949e-05
"collection";-0,839183831045583;-1,34763425044907;-2,47159099024259;1,48976116644627;-0,254784088401092;-0,409154408481572;-0,750398225100104;0,452305474302857;0,110058432663408;0,184305495286361;0,541723101943245;0,163912970106989;0,000104687007921561;0,000269974442245194;0,000908096034346416;0,000329922451769192;0,000148654675189535;1,51762791378636;0,000342380628021934
"colibri";3,17662424429599;0,489635784500118;-0,223394401168058;0,0039338633706362;0,985949126357213;0,151971381200646;-0,0693363450399383;0,00122097826346691;0,982091915165184;0,0151513677493918;0,00275600533145278;7,11753973068051e-07;0,00187508205542014;4,45486846779853e-05;9,27327532206692e-06;2,87559109165178e-09;0,000185818343986918;1,92313440969268;0,000687239103193106
"coffre";-0,478849953136024;-2,80841121281566;2,83795146349127;-2,35437374226369;-0,102762433996586;-0,602692283881798;0,609031697805542;-0,505254672592485;0,0182845119790046;0,408404921430731;0,364426074600749;0,20888449198952;3,40861123262036e-05;0,00117246522079214;0,00119726007271179;0,000824004120449047;0,000148654675189535;2,12460218069866;0,000671017455958006
"châtiment";-1,13145898394181;1,43182653818696;-2,89840755147298;-3,55795377736925;-0,229103526751546;0,289923465411241;-0,586884192383526;-0,720432441637852;0,09581835097643;0,0996407465270563;0,35678370267869;0,447757199817826;0,00019030763079272;0,000304760998284;0,0012488131907887;0,00188182474831219;0,000148654675189535;2,19297827469831;0,000714903183186977
"chocolat";2,39294763942075;-0,0631156083987875;-0,644579281567605;0,637613653573464;0,934843915866499;-0,024657138976138;-0,25181538021991;0,249094144350291;0,930080469332649;0,000420158132743427;0,038293217482898;0,0312061550517092;0,00106403270495937;7,40222243115262e-07;7,72042608566615e-05;7,55446653826559e-05;0,000185818343986918;1,48865065815709;0,000411788461058336
"charmer";1,02258263017709;0,960731161343541;-1,56090097632052;-1,77700995699931;0,371839481010547;0,349348566934661;-0,567587001593568;-0,646170236674925;0,231353304089229;0,132607391861449;0,305875455442597;0,330163848606726;0,000155444512492923;0,000137208913984913;0,000362184013360837;0,000469416439315397;0,000148654675189535;1,27549986976115;0,000241846278840598
"caresser";0,757995973779849;0,614135751067459;1,26626710182296;0,243232898723132;0,468800344415253;0,379826623857192;0,783152515304415;0,150433077006874;0,326960132791274;0,13937178387728;0,517757850071396;0,0159102332600535;0,000106763396808842;7,00837521813572e-05;0,000297947148275442;1,09934300247616e-05;0,000185818343986918;0,795315338907026;0,000117535024583915
"cantique";-1,04220933327835;2,44990919957636;1,97008642397982;1,78133525456904;-0,277133829514497;0,65145522762274;0,523865578361915;0,473674764737547;0,12505772217052;0,448730583682082;0,253563183371672;0,172648510775727;0,000201835939938402;0,00111529193663016;0,000721205685660326;0,000589630461047001;0,000185818343986918;1,76815185648139;0,000580935221417161
"bâtiment";-0,685417004907643;-1,36025860151234;1,32916763694914;0,0612301461066085;-0,338894704546091;-0,672560548636987;0,657188062728035;0,0302743762199322;0,175588261667264;0,449069734725104;0,37467980657031;0,00066219703732443;6,98374417446951e-05;0,000275056260292599;0,000262626223742079;5,57325820163019e-07;0,000148654675189535;0,981356934280949;0,000143163584430103
"broche";3,17662424429599;0,489635784500118;-0,223394401168058;0,0039338633706362;0,985949126357213;0,151971381200646;-0,0693363450399383;0,00122097826346691;0,982091915165184;0,0151513677493918;0,00275600533145278;7,11753973068051e-07;0,00187508205542014;4,45486846779853e-05;9,27327532206692e-06;2,87559109165178e-09;0,000185818343986918;1,92313440969268;0,000687239103193106
"brisé";-1,08683415861008;1,94086786888166;-0,464160563746578;-0,888309261400104;-0,445456947250339;0,795496782134612;-0,190243880469281;-0,364088236151454;0,286528539567802;0,593360132584629;0,0296546529562882;0,090456674891283;0,00017559216416258;0,000559977417044335;3,20269107979101e-05;0,000117302414730072;0,000148654675189535;1,21814558867951;0,000220585502485409
"bourreau";-0,914296469345127;-0,166626655556374;-1,39673968345618;1,14201177649234;-0,450508513525203;-0,0821032667468851;-0,688226565094591;0,562712473585668;0,32434752717149;0,00699536784088246;0,429519110368604;0,239137994619026;0,000124266096901585;4,12731415815409e-06;0,000290007691889591;0,000193874074274889;0,000148654675189535;0,963167028882267;0,000137905563479395
"boue";0,206139131784495;-0,790267517530746;-0,653292323078891;-0,684015210469381;0,164954396697616;-0,632379211339103;-0,522770422518912;-0,547355154735623;0,0466285752110655;0,445004721074727;0,265742741350568;0,242623962363641;6,31683390112465e-06;9,28382264403461e-05;6,34444565770499e-05;6,95520749447706e-05;0,000148654675189535;0,572735667878109;4,87626200772683e-05
"blesser";-0,971809032433444;0,535871519256304;-1,08587997688632;0,465238097194856;-0,599567739767252;0,330611534656784;-0,669945001200463;0,287033506665663;0,496471454859574;0,0980254551128375;0,351731376681558;0,0537717133460345;0,000105293533022063;3,20155662052244e-05;0,000131462983967886;2,4131836674761e-05;0,000111491006392151;0,827472653308562;7,63391175828949e-05
"bienfaiteur";-0,00981335155063085;1,70532018045995;0,204592723829652;0,00216264878486669;-0,00571348049492941;0,992862992668501;0,119116953160621;0,00125912656710279;5,03601550088189e-05;0,987527735926842;0,0124207480847328;1,15583341929745e-06;1,43157230052429e-08;0,00043230517584123;6,22241454497345e-06;6,95265313911902e-10;0,000148654675189535;0,829647651919068;0,000102321276398814
"bienfait";-0,754272688831516;-0,877541064411236;0,826239694768433;0,866431442230041;-0,453003877242493;-0,527036853519949;0,496226087466572;0,520364595598776;0,314130141595197;0,276104087823978;0,213884837029502;0,195880933551324;6,34302760276266e-05;8,58568068672519e-05;7,61117920184741e-05;8,36966824830715e-05;0,000111491006392151;0,807408724851184;7,26819736471474e-05
"avocat";0,0876116994147773;0,778833250914607;0,34686491090645;1,68473429672337;0,0463501938484329;0,412034835491485;0,183505809921793;0,89129376279466;0,00423806263407907;0,217478949541901;0,0376945827186868;0,740588405105335;1,14104502368742e-06;9,01711361275776e-05;1,78854268497309e-05;0,000421930972284227;0,000148654675189535;0,807417725489052;9,69114588128309e-05
"avertir";1,47124088313356;1,07012861825274;-0,319700866199466;-0,35296338653766;0,782340696585247;0,569046971327027;-0,17000275157436;-0,187690285702788;0,715541445744928;0,245823997723489;0,0191721091030063;0,0194624474285792;0,000402213047458677;0,000212794570314313;1,89922409411121e-05;2,31498350371885e-05;0,000185818343986918;1,0434850898901;0,000202330372532879
"autel";0,131026493484951;0,390740077361946;0,421558983707513;-1,03176460042332;0,110262293039165;0,328818208946248;0,354753141586507;-0,868257462238955;0,0238369221215678;0,13765530467289;0,140011490538326;0,698496282667217;2,55209484093383e-06;2,26962699653366e-05;2,64177161802454e-05;0,000158248578963384;0,000148654675189535;0,509159545528886;3,85377497849237e-05
"attitude";-0,982119222638715;1,5051031236622;1,1102053785507;2,05953476653219;-0,332890538523949;0,510156585698253;0,376305501225161;0,698081884292678;0,187676111988893;0,286218818398775;0,136082497126251;0,390022572486082;0,000179232601359535;0,000420940874992145;0,000229031511551008;0,000788182595242081;0,000185818343986918;1,36012734739276;0,000343753976721731
"arrivée";0,551854985960537;0,0437112570869398;1,52821449543434;-0,189701541441339;0,337232442858177;0,0267114629437898;0,933874877672037;-0,115924501656671;0,184796307433458;0,000752861408560059;0,804131394740243;0,0103194364177423;3,39539087479007e-05;2,13022966714792e-07;0,00026038050513479;4,01219059297086e-06;0,000111491006392151;0,770190551570203;6,61357387090843e-05
"armoire";-0,566486228784074;-2,63031453520857;1,11552804127225;-0,512138223380868;-0,191549448799154;-0,889404320505824;0,377200310560676;-0,17317242575896;0,0568620437158379;0,796057093673376;0,125117994933429;0,0219628676773608;3,57782050767804e-05;0,000771356610018898;0,000138739721740527;2,92424810295502e-05;0,000111491006392151;1,42527275876125;0,000226483102073761
"approbation";-0,64200221083747;-1,748351775065;1,4038617097502;-2,65526875104008;-0,1816570111987;-0,494702903854414;0,397228106110183;-0,751318573520236;0,0601943476258863;0,289884769195981;0,163322629511525;0,48659825366661;6,12705275338485e-05;0,000454397789411765;0,000292972751613314;0,00104808267284822;0,000148654675189535;1,56992363566999;0,000366383264729489
"allégresse";-0,216292547896175;1,85423798428323;0,557691463859687;0,357997169941701;-0,10918627586194;0,936034745694616;0,281527286127595;0,180719946827811;0,0185906006546937;0,88720984198546;0,0701315349084545;0,0240680224513939;8,69304041092222e-06;0,000638880352006604;5,77931783971236e-05;2,38148457124771e-05;0,000185818343986918;0,951732074887679;0,000168313130364577
"aigle";-1,04220933327835;2,44990919957636;1,97008642397982;1,78133525456904;-0,277133829514497;0,65145522762274;0,523865578361915;0,473674764737547;0,12505772217052;0,448730583682081;0,253563183371672;0,172648510775727;0,000161468751950722;0,000892233549304128;0,000576964548528261;0,0004717043688376;0,000148654675189535;1,76815185648139;0,000464748177133729
"admettre";-0,636595249302514;-2,48783719312291;-0,262410696502969;0,961650191725389;-0,231096568767471;-0,903133725255921;-0,0952602326771383;0,349097892115609;0,0826971645715062;0,820149152457995;0,00797337043759845;0,0891803125329033;7,53035363896481e-05;0,00115009177558452;1,27953347776076e-05;0,00017183943274221;0,000185818343986918;1,32812191830232;0,000327766431892939
"activité";-1,01172152031053;0,759860273988969;-1,53901187053298;-0,540559871446169;-0,490081143055361;0,368078749105359;-0,745502276609743;-0,261848932112153;0,355335793131955;0,130157607086324;0,466569086891851;0,0479375128898743;0,000152160017044665;8,583137148604e-05;0,000352097151425811;4,343763559059e-05;0,000148654675189535;1,01826629828774;0,000154135016237346
"accord";-0,879788931492136;-0,588125560443982;-1,58325550739811;1,54807598407082;-0,358481199652174;-0,239639246309329;-0,645117610976739;0,630783266369599;0,21781740496417;0,0632063623454285;0,400269637377011;0,318706595313393;0,000143828705956607;6,42730182190329e-05;0,000465790471552407;0,000445320955191179;0,000185818343986918;1,13097255038017;0,00023768004119842
"accommoder";1,1200076811425;0,0342442317981975;-1,41862878924372;-0,0944383090607996;0,61870227504628;0,0189168203731822;-0,783663249930489;-0,0521685678153904;0,522378293450507;0,000317104986674456;0,475549466925463;0,00175513463735391;0,000186474982283067;1,74322493154257e-07;0,000299168669789075;1,32579072666316e-06;0,000148654675189535;0,929711708379239;0,000128491728957551
